Date,Campaign,AdWords Campaign ID,Sessions,Clicks,Cost,Impressions,Transactions,Revenue,Quantity,HotelName
20161214,DV Cotswold Water Park Brand [WW-UK] (S) ^KW *AD,685552281,5,5,2.9,62,0,0,0,De Vere Cotswold Water Park
20161214,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,5,5,5.04,73,0,0,0,De Vere Tortworth Estate
20161214,DV Tortworth Estate Brand + City [UK] (S) ^KW *AD,685510691,5,6,5.27,69,0,0,0,De Vere Tortworth Estate
20161214,P - Grand Central Hotel PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,704060551,5,5,1.21,20,0,0,0,Grand Central Hotel
20161214,PHB Display Principal Placement [UK] (B) ^Placement,699712723,5,0,0,0,0,0,0,Principal
20161215,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,5,5,4.6,33,0,0,0,De Vere Tortworth Estate
20161215,"P - Cheadle House, Cheadle General [UK] (S) ^KW ^RLSA-B *AD",708573809,5,6,9.13,428,0,0,0,Cheadle House
20161215,P - The St. Davids Hotel & Spa General [UK] (S) ^KW ^RLSA-B *AD,708657012,5,5,4.52,652,0,0,0,The St David's Hotel
20161216,DV Latimer Estate Remarketing [UK] (C) ^REM *NM,692789746,5,8,4.97,2360,0,0,0,De Vere Latimer Estate
20161209,DV Latimer Estate Remarketing [UK] (C) ^REM *NM,692789746,4,4,3.65,2506,0,0,0,De Vere Latimer Estate
20161209,"P - Gorse Hill, Woking General [UK] (S) ^KW ^RLSA-B *AD",708573812,4,4,4.67,139,0,0,0,Gorse Hill
20161209,P - Grand Central Hotel PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,704060551,4,4,1.12,16,0,0,0,Grand Central Hotel
20161209,"P - The Met Hotel, Leeds General [UK] (S) ^KW ^RLSA-B *AD",708657006,4,4,6.43,2269,0,0,0,The Met Hotel
20161210,DV Devonport House General [UK] (S) ^KW ^RLSA-B *AD,692789734,4,4,7.74,284,0,0,0,De Vere Devonport House
20161210,HOR Horwood Brand [UK] (S) ^KW ^RLSA-B *AD,160014394,4,0,0,0,0,0,0,De Vere Horwood Estate
20161210,"P - Warbrook House, Hook Brand [UK] (S) ^KW ^RLSA-B *AD",700007945,4,4,1.46,8,0,0,0,Warbrook House
20161211,DV Cotswold Water Park Brand [WW-UK] (S) ^KW *AD,685552281,4,3,2.04,68,0,0,0,De Vere Cotswold Water Park
20161211,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,4,4,4.43,575,0,0,0,De Vere Cotswold Water Park
20161211,DV Latimer Estate Remarketing [UK] (C) ^REM *NM,692789746,4,6,4.96,2315,0,0,0,De Vere Latimer Estate
20161211,P - Grand Central Hotel PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,704060551,4,3,0.39,18,0,0,0,Grand Central Hotel
20161212,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,4,4,8.55,254,0,0,0,Sedgebrook Hall
20161212,P - The St. Davids Hotel & Spa General [UK] (S) ^KW ^RLSA-B *AD,708657012,4,5,4.03,761,0,0,0,The St David's Hotel
20161213,P - Grand Central Hotel PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,704060551,4,4,1.7,24,0,0,0,Grand Central Hotel
20161213,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,4,4,7.96,210,0,0,0,Sedgebrook Hall
20161213,P - The St. Davids Hotel & Spa General [UK] (S) ^KW ^RLSA-B *AD,708657012,4,4,4.39,371,0,0,0,The St David's Hotel
20161214,DV Latimer Estate Remarketing [UK] (C) ^REM *NM,692789746,4,3,3.11,2613,0,0,0,De Vere Latimer Estate
20161214,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,4,4,10.04,174,0,0,0,De Vere Tortworth Estate
20161214,P - Grand Central Hotel General [UK] (S) ^RLSA ^KW *AD,704060554,4,4,4.73,634,0,0,0,Grand Central Hotel
20161214,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,4,4,7.12,260,0,0,0,Sedgebrook Hall
20161214,P - The St. Davids Hotel & Spa General [UK] (S) ^KW ^RLSA-B *AD,708657012,4,4,4.05,453,0,0,0,The St David's Hotel
20161215,"P - Milton Hill, Abingdon General [UK] (S) ^KW ^RLSA-B *AD",708573818,4,4,9.13,131,0,0,0,Milton Hill
20161216,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,4,4,4.51,34,0,0,0,De Vere Latimer Estate
20161216,DV Wokefield Estate General [UK] (S) ^KW ^RLSA-B *AD,692789758,4,3,2.55,340,0,0,0,De Vere Wokefield Estate
20161216,"P - Cheadle House, Cheadle General [UK] (S) ^KW ^RLSA-B *AD",708573809,4,4,5.54,241,0,0,0,Cheadle House
20161216,"P - Milton Hill, Abingdon General [UK] (S) ^KW ^RLSA-B *AD",708573818,4,2,2.55,113,0,0,0,Milton Hill
20161216,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,4,4,7.09,202,0,0,0,Sedgebrook Hall
20161216,PHB Display Principal Placement [UK] (B) ^Placement,699712723,4,0,0,0,0,0,0,Principal
20161209,DV Alexandra House [UK] (C) ^REM *NM,699825560,3,3,0.85,551,0,0,0,De Vere Alexandra House
20161209,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,3,3,2.49,478,0,0,0,De Vere Cotswold Water Park
20161209,DV Oxford Thames Brand [WW-UK] (S) ^KW *AD,685510703,3,3,2.23,54,0,0,0,De Vere Oxford Thames
20161209,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,3,3,6.53,211,0,0,0,De Vere Selsdon Estate
20161209,"P - Milton Hill, Abingdon General [UK] (S) ^KW ^RLSA-B *AD",708573818,3,3,2.62,110,0,0,0,Milton Hill
20161209,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,3,3,5,265,0,0,0,Sedgebrook Hall
20161209,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,3,3,1.04,6,0,0,0,The Principal Edinburgh George…
20161210,DV Beaumont Estate [UK] (C) ^REM *NM,685552041,3,4,1.4,1449,0,0,0,De Vere Beaumont Estate
20161210,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,3,1,0.74,16,0,0,0,De Vere Tortworth Estate
20161210,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,3,3,5.24,211,0,0,0,Sedgebrook Hall
20161211,PHB Principal Hayley Brand [WW-UK] (S) ^KW ^RLSA-B *AD,692715556,3,3,0.3,26,0,0,0,Principal
20161212,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,3,3,3.58,669,0,0,0,De Vere Cotswold Water Park
20161212,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,3,2,3,32,0,0,0,De Vere Latimer Estate
20161212,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,3,2,1.5,37,1,111,2,De Vere Tortworth Estate
20161213,DV Latimer Estate Remarketing [UK] (C) ^REM *NM,692789746,3,3,2.49,2776,0,0,0,De Vere Latimer Estate
20161213,"P - Blythswood Square, Glasgow General [UK] (S) ^KW ^RLSA-B *AD",685551972,3,8,9.42,183,0,0,0,Blythswood Square Hotel
20161213,P - Grand Central Hotel General [UK] (S) ^RLSA ^KW *AD,704060554,3,6,5.69,648,0,0,0,Grand Central Hotel
20161213,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,3,3,0.85,6,0,0,0,The Principal Edinburgh George…
20161215,DV Cotswold Water Park Brand [WW-UK] (S) ^KW *AD,685552281,3,2,1.32,80,0,0,0,De Vere Cotswold Water Park
20161215,DV Devonport House General [UK] (S) ^KW ^RLSA-B *AD,692789734,3,4,8.34,328,0,0,0,De Vere Devonport House
20161215,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,3,2,4.4,508,0,0,0,De Vere Oxford Thames
20161215,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,3,0,0,2,0,0,0,The Principal York
20161216,DV Oxford Thames Brand [WW-UK] (S) ^KW *AD,685510703,3,2,1.84,50,0,0,0,De Vere Oxford Thames
20161216,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,3,3,1.87,27,0,0,0,De Vere Tortworth Estate
20161216,PHB Principal Hayley Brand [WW-UK] (S) ^KW ^RLSA-B *AD,692715556,3,3,1,47,0,0,0,Principal
20161209,DV Beaumont Estate [UK] (C) ^REM *NM,685552041,2,7,1.93,1875,0,0,0,De Vere Beaumont Estate
20161209,DV Devonport House - All Visitors [UK] ^REM *NM,692789728,2,3,1.1,1869,0,0,0,De Vere Devonport House
20161209,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,2,2,4.88,439,0,0,0,De Vere Oxford Thames
20161209,Principal Manchester POI [UK] (S) ^KW *AD,693220986,2,2,3.45,125,0,0,0,The Principal Manchester
20161210,DV Alexandra House [UK] (C) ^REM *NM,699825560,2,4,1.38,752,0,0,0,De Vere Alexandra House
20161210,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,2,1,1.51,424,0,0,0,De Vere Cotswold Water Park
20161210,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,2,2,2.52,215,0,0,0,De Vere Selsdon Estate
20161210,Principal Manchester POI [UK] (S) ^KW *AD,693220986,2,2,4.01,136,0,0,0,The Principal Manchester
20161211,DV Devonport House - All Visitors [UK] ^REM *NM,692789728,2,3,1.04,1176,0,0,0,De Vere Devonport House
20161211,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,2,1,1.72,19,0,0,0,De Vere Latimer Estate
20161211,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,2,2,4.74,629,0,0,0,De Vere Oxford Thames
20161211,DV Tortworth Estate Brand [WW-UK] (S) ^KW *AD,685552293,2,1,0.4,19,0,0,0,De Vere Tortworth Estate
20161211,DV Wokefield Estate General [UK] (S) ^KW ^RLSA-B *AD,692789758,2,1,0.21,451,0,0,0,De Vere Wokefield Estate
20161212,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,2,2,4.36,846,0,0,0,De Vere Oxford Thames
20161212,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,2,2,5.02,291,0,0,0,De Vere Selsdon Estate
20161212,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,2,2,3.97,225,0,0,0,De Vere Tortworth Estate
20161213,ETT Ettington Chase Brand [UK] (S) ^KW ^RLSA-B *AD,160000114,2,0,0,0,1,206.67,2,Ettington Chase
20161214,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,2,2,1.77,408,0,0,0,De Vere Cotswold Water Park
20161214,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,2,2,3.16,242,0,0,0,De Vere Selsdon Estate
20161214,PHB Principal Hayley Brand [WW-UK] (S) ^KW ^RLSA-B *AD,692715556,2,2,0.35,31,0,0,0,Principal
20161214,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,2,0,0,1,0,0,0,The Principal York
20161215,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,2,2,1.81,332,0,0,0,De Vere Cotswold Water Park
20161215,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,2,2,4.96,175,0,0,0,De Vere Tortworth Estate
20161215,ETT Ettington Chase Brand [UK] (S) ^KW ^RLSA-B *AD,160000114,2,0,0,0,0,0,0,Ettington Chase
20161215,HOR Horwood Brand [UK] (S) ^KW ^RLSA-B *AD,160014394,2,0,0,0,0,0,0,De Vere Horwood Estate
20161215,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,2,1,1.95,170,0,0,0,Sedgebrook Hall
20161215,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,2,2,4.22,7,0,0,0,The St Johns Hotel
20161215,"P - Warbrook House, Hook Brand [UK] (S) ^KW ^RLSA-B *AD",700007945,2,2,0.89,6,0,0,0,Warbrook House
20161215,SDG Sedgebrook Brand [UK] (S) ^KW ^RLSA-B *AD,159636154,2,0,0,0,0,0,0,Sedgebrook Hall
20161216,DV Alexandra House [UK] (C) ^REM *NM,699825560,2,0,0,0,0,0,0,De Vere Alexandra House
20161216,DV Cotswold Water Park Brand [WW-UK] (S) ^KW *AD,685552281,2,2,1.08,36,0,0,0,De Vere Cotswold Water Park
20161216,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,2,2,5.08,317,0,0,0,De Vere Oxford Thames
20161216,ETT Ettington Chase Brand [UK] (S) ^KW ^RLSA-B *AD,160000114,2,0,0,0,0,0,0,Ettington Chase
20161216,"P - Gorse Hill, Woking General [UK] (S) ^KW ^RLSA-B *AD",708573812,2,2,0.92,98,0,0,0,Gorse Hill
20161216,P - Grand Central Hotel PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,704060551,2,2,0.44,6,0,0,0,Grand Central Hotel
20161209,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,1,1,1.15,23,0,0,0,De Vere Latimer Estate
20161209,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,1,1,2.58,157,0,0,0,De Vere Tortworth Estate
20161209,DVD St. Davids Spa General [UK] (S) ^KW ^RLSA-B *AD,368007034,1,0,0,0,0,0,0,The St David's Hotel
20161209,HOR Horwood Brand [UK] (S) ^KW ^RLSA-B *AD,160014394,1,0,0,0,0,0,0,De Vere Horwood Estate
20161209,WOT Wotton Brand [UK] (S) ^KW ^RLSA-B *AD,160014274,1,0,0,0,0,0,0,De Vere Wotton House
20161209,zZz ROY Royal York Brand [UK] (S) ^KW ^RLSA-B *AD,159522754,1,0,0,0,0,0,0,The Principal York
20161210,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,1,2,4.5,564,0,0,0,De Vere Oxford Thames
20161210,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,1,0,0,154,0,0,0,De Vere Tortworth Estate
20161210,PHB Display Principal In-Market [UK] (B) ^AUD ^InMarket,699222684,1,0,0,0,0,0,0,Principal
20161211,"P - Gorse Hill, Woking General [UK] (S) ^KW ^RLSA-B *AD",708573812,1,1,1.35,139,0,0,0,Gorse Hill
20161211,"P - Sedgebrook Hall, Northampton General [UK] (S) ^KW ^RLSA-B *AD",708573824,1,2,3.26,212,0,0,0,Sedgebrook Hall
20161211,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,1,1,0.27,2,0,0,0,The Principal Edinburgh George…
20161211,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,1,1,0.17,2,1,126.67,1,The Principal Manchester
20161211,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,1,1,0.27,2,0,0,0,The Principal York
20161211,ROX The Roxburghe Hotel Brand [UK] (S) ^KW *AD,259244434,1,0,0,0,0,0,0,The Roxburghe
20161211,SJO St. Johns Brand [UK] (S) ^KW ^RLSA-B *AD,159999154,1,0,0,0,0,0,0,The St Johns Hotel
20161211,The Grand - Brand,(not set),1,0,0,0,0,0,0,Grand Central Hotel
20161211,zZz DVD St. Davids Brand [UK] (S) ^KW ^RLSA-B *AD,160014874,1,0,0,0,0,0,0,The St David's Hotel
20161212,CRG Cranage Hall Brand [UK] (S) ^KW ^RLSA-B *AD,160000234,1,0,0,0,0,0,0,De Vere Cranage Estate
20161212,Principal Manchester [UK] (C) ^REM *NM,693220983,1,0,0,0,0,0,0,The Principal Manchester
20161212,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,1,1,0.76,3,0,0,0,The Principal Manchester
20161212,Principal Manchester POI [UK] (S) ^KW *AD,693220986,1,1,0.52,140,0,0,0,The Principal Manchester
20161212,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,1,1,0.3,2,0,0,0,The Principal York
20161212,"zZz Milton Hill, Abington Brand [UK] (S) ^KW ^RLSA-B *AD",257115407,1,0,0,0,0,0,0,Milton Hill
20161212,zZz ROY Royal York Brand [UK] (S) ^KW ^RLSA-B *AD,159522754,1,0,0,0,0,0,0,The Principal York
20161213,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,1,1,1.57,468,0,0,0,De Vere Cotswold Water Park
20161213,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,1,1,1.99,1138,0,0,0,De Vere Oxford Thames
20161213,HOR Horwood Brand [UK] (S) ^KW ^RLSA-B *AD,160014394,1,0,0,0,0,0,0,De Vere Horwood Estate
20161213,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,1,1,1.45,10,0,0,0,The St Johns Hotel
20161213,PHB Principal Hayley Brand [WW-UK] (S) ^KW ^RLSA-B *AD,692715556,1,1,0.28,40,0,0,0,Principal
20161213,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,1,2,0.52,3,0,0,0,The Principal Manchester
20161213,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,1,1,0.4,3,0,0,0,The Principal York
20161213,zZz PHB Brand [UK] (S) ^KW ^RLSA-B *AD,160001554,1,0,0,0,0,0,0,Principal
20161214,DV Oxford Thames General [UK] (S) ^KW *NM,685510706,1,1,1.89,575,0,0,0,De Vere Oxford Thames
20161214,ETT Ettington Chase Brand [UK] (S) ^KW ^RLSA-B *AD,160000114,1,0,0,0,1,206.67,2,Ettington Chase
20161214,Principal York [UK] (C) ^REM *NM,693220992,1,0,0,0,0,0,0,The Principal York
20161214,ROX The Roxburghe Hotel Brand [UK] (S) ^KW *AD,259244434,1,0,0,0,0,0,0,The Roxburghe
20161214,SDG Sedgebrook Brand [UK] (S) ^KW ^RLSA-B *AD,159636154,1,0,0,0,0,0,0,Sedgebrook Hall
20161214,WOT Wotton Brand [UK] (S) ^KW ^RLSA-B *AD,160014274,1,0,0,0,0,0,0,De Vere Wotton House
20161215,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,1,1,0.71,17,0,0,0,De Vere Latimer Estate
20161215,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,1,2,2.58,224,0,0,0,De Vere Selsdon Estate
20161215,PHB Display Principal Placement [UK] (B) ^Placement,699712723,1,0,0,0,0,0,0,Principal
20161215,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,1,1,0.4,2,0,0,0,The Principal Edinburgh George…
20161215,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,1,1,0.22,4,0,0,0,The Principal Manchester
20161215,WOT Wotton Brand [UK] (S) ^KW ^RLSA-B *AD,160014274,1,0,0,0,0,0,0,De Vere Wotton House
20161216,CRG Cranage Hall Brand [UK] (S) ^KW ^RLSA-B *AD,160000234,1,0,0,0,0,0,0,De Vere Cranage Estate
20161216,DV Cotswold Water Park General [UK] (S) ^KW *AD,685552287,1,1,0.79,385,0,0,0,De Vere Cotswold Water Park
20161216,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,1,1,1.88,215,0,0,0,De Vere Selsdon Estate
20161216,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,1,1,0.48,4,0,0,0,The Principal York
20161216,zZz GRG The George PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,183673714,1,0,0,0,0,0,0,The Principal Edinburgh George…
20161216,"zZz Milton Hill, Abington Brand [UK] (S) ^KW ^RLSA-B *AD",257115407,1,0,0,0,0,0,0,Milton Hill
20161216,zZz STV DV Staverton Estate Brand [UK] (S) ^KW ^RLSA-B *AD,257115887,1,0,0,0,0,0,0,De Vere Staverton Estate
20161209,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,6,0,0,0,De Vere Beaumont Estate
20161209,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,3,0,0,0,The St Johns Hotel
20161209,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,0,0,0,5,0,0,0,The Principal Manchester
20161209,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,0,0,0,5,0,0,0,The Principal York
20161210,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,0,0,0,22,0,0,0,De Vere Latimer Estate
20161210,P - Grand Central Hotel PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,704060551,0,0,0,13,0,0,0,Grand Central Hotel
20161210,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,3,0,0,0,The St Johns Hotel
20161210,PHB Principal Hayley Brand [WW-UK] (S) ^KW ^RLSA-B *AD,692715556,0,0,0,13,0,0,0,Principal
20161210,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,0,0,0,3,0,0,0,The Principal Edinburgh George…
20161210,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,0,0,0,4,0,0,0,The Principal Manchester
20161210,Principal York PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895241,0,0,0,2,0,0,0,The Principal York
20161211,DV Alexandra House [UK] (C) ^REM *NM,699825560,0,0,0,454,0,0,0,De Vere Alexandra House
20161211,DV Beaumont Estate [UK] (C) ^REM *NM,685552041,0,1,0.06,845,0,0,0,De Vere Beaumont Estate
20161211,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,4,0,0,0,De Vere Beaumont Estate
20161211,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,0,0,0,258,0,0,0,De Vere Selsdon Estate
20161211,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,0,0,0,228,0,0,0,De Vere Tortworth Estate
20161211,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,1,0,0,0,The St Johns Hotel
20161211,Principal Manchester POI [UK] (S) ^KW *AD,693220986,0,0,0,142,0,0,0,The Principal Manchester
20161212,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,13,0,0,0,De Vere Beaumont Estate
20161212,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,7,0,0,0,The St Johns Hotel
20161212,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,0,0,0,2,0,0,0,The Principal Edinburgh George…
20161213,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,1,0,0,0,De Vere Beaumont Estate
20161213,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,0,0,0,34,0,0,0,De Vere Latimer Estate
20161213,DV Selsdon Estate General [UK] (S) ^KW *AD,685552044,0,1,2.77,234,0,0,0,De Vere Selsdon Estate
20161213,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,0,0,0,219,0,0,0,De Vere Tortworth Estate
20161213,Principal Manchester POI [UK] (S) ^KW *AD,693220986,0,1,2.82,140,0,0,0,The Principal Manchester
20161214,DV Latimer Estate General [UK] (S) ^KW ^RLSA-B *AD,692789743,0,0,0,18,0,0,0,De Vere Latimer Estate
20161214,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,4,0,0,0,The St Johns Hotel
20161214,Principal Edinburgh PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,693220977,0,0,0,1,0,0,0,The Principal Edinburgh George…
20161214,Principal Manchester POI [UK] (S) ^KW *AD,693220986,0,0,0,94,0,0,0,The Principal Manchester
20161215,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,2,0,0,0,De Vere Beaumont Estate
20161215,Principal Manchester POI [UK] (S) ^KW *AD,693220986,0,0,0,95,0,0,0,The Principal Manchester
20161216,DV Beaumont Estate General [UK] (S) ^KW *AD,685552038,0,0,0,2,0,0,0,De Vere Beaumont Estate
20161216,DV Tortworth Estate General [UK] (S) ^KW *AD,685510694,0,0,0,138,0,0,0,De Vere Tortworth Estate
20161216,"P - The St. Johns Hotel, Solihull General [UK] (S) ^KW ^RLSA-B *AD",708573830,0,0,0,11,0,0,0,The St Johns Hotel
20161216,Principal Manchester PH Brand + City [UK] (S) ^KW ^RLSA-B *AD,697895238,0,0,0,1,0,0,0,The Principal Manchester
20161216,Principal Manchester POI [UK] (S) ^KW *AD,693220986,0,0,0,82,0,0,0,The Principal Manchester
20161221,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,299,280,72.84,1402,3,526.64,4,The St David's Hotel
20161218,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,298,272,72.85,1275,10,1969.45,11,The St David's Hotel
20161223,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,291,268,72.9,1255,3,548.88,3,The St David's Hotel
20161217,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,289,255,73.58,1067,6,1121.54,8,The St David's Hotel
20161218,PHB Display Principal Remarketing [UK] (B),699222687,288,327,109.99,50157,0,0,0,Principal
20161222,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,287,269,73.03,1560,6,610.1,6,The St David's Hotel
20161217,PHB Display Principal Remarketing [UK] (B),699222687,267,310,106.88,43248,0,0,0,Principal
20161220,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,263,243,71.49,1287,5,1091.86,8,The St David's Hotel
20161219,P - The St. Davids Hotel & Spa Brand [UK] (S) ^KW ^RLSA-B *AD,699503977,261,263,72.9,1349,3,583.33,3,The St David's Hotel
20161221,PHB Display Principal Remarketing [UK] (B),699222687,239,253,86.9,70684,0,0,0,Principal
20161219,PHB Display Principal Remarketing [UK] (B),699222687,236,240,83.84,70786,0,0,0,Principal
